State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons
andhra pradesh,kharif,moong,20,40,20,5.44,654.34,29.26666666666667,943.0,419.0
andhra pradesh,kharif,maize,80,40,20,5.54,654.34,29.26666666666667,51.0,133.0
andhra pradesh,kharif,jowar,80,40,40,5.46,654.34,29.26666666666667,20.0,7.0
andhra pradesh,kharif,horsegram,20,60,20,5.82,654.34,29.26666666666667,28.0,14.0
andhra pradesh,kharif,cotton,120,40,20,5.64,654.34,29.26666666666667,7628.0,14403.0
andhra pradesh,whole year,turmeric,25,60,100,4.82,1037.32,28.081818181818186,246.0,1105.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.0,1037.32,28.081818181818186,542.0,10129.0
andhra pradesh,whole year,coriander,10,20,20,6.36,1037.32,28.081818181818186,3057.0,2268.0
andhra pradesh,whole year,cashewnuts,70,40,60,5.98,1037.32,28.081818181818186,761.0,166.0
andhra pradesh,kharif,moong,20,40,20,5.58,654.34,29.26666666666667,30049.0,12170.0
andhra pradesh,whole year,banana,100,75,50,6.58,1037.32,28.081818181818186,615.0,12085.0
andhra pradesh,rabi,rice,80,40,40,5.48,288.3,25.46,96893.0,316840.0
andhra pradesh,rabi,ragi,50,40,20,5.46,288.3,25.46,5951.0,12241.0
andhra pradesh,rabi,onion,120,60,65,5.9,288.3,25.46,56.0,984.0
andhra pradesh,rabi,moong,20,40,20,5.32,288.3,25.46,3199.0,2514.0
andhra pradesh,rabi,maize,80,40,20,5.54,288.3,25.46,3137.0,16890.0
andhra pradesh,rabi,jowar,80,40,40,5.54,288.3,25.46,6206.0,4996.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,1218.0,257.0
andhra pradesh,kharif,sunflower,50,60,30,5.64,654.34,29.26666666666667,4622.0,7021.0
andhra pradesh,kharif,sesamum,30,15,30,6.36,654.34,29.26666666666667,24475.0,4479.0
andhra pradesh,kharif,rice,80,40,40,5.34,654.34,29.26666666666667,50601.0,156559.0
andhra pradesh,kharif,ragi,50,40,20,5.54,654.34,29.26666666666667,150.0,142.0
andhra pradesh,rabi,sesamum,30,15,30,6.52,288.3,25.46,2303.0,481.0
andhra pradesh,kharif,cotton,120,40,20,5.4,654.34,29.26666666666667,118754.0,159270.0
andhra pradesh,rabi,rice,80,40,40,5.36,288.3,25.46,2969.0,6683.0
andhra pradesh,whole year,banana,100,75,50,6.44,1037.32,28.081818181818186,2747.0,50705.0
andhra pradesh,kharif,ragi,50,40,20,5.44,654.34,29.26666666666667,6096.0,7260.0
andhra pradesh,kharif,rice,80,40,40,5.62,654.34,29.26666666666667,125205.0,291352.0
andhra pradesh,kharif,sesamum,30,15,30,6.58,654.34,29.26666666666667,18766.0,2252.0
andhra pradesh,kharif,sunflower,50,60,30,5.56,654.34,29.26666666666667,2.0,2.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,22482.0,6340.0
andhra pradesh,rabi,jowar,80,40,40,5.62,288.3,25.46,41.0,77.0
andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,4844.0,18228.0
andhra pradesh,rabi,moong,20,40,20,5.42,288.3,25.46,18247.0,4215.0
andhra pradesh,rabi,onion,120,60,65,6.12,288.3,25.46,305.0,5344.0
andhra pradesh,rabi,ragi,50,40,20,5.58,288.3,25.46,1070.0,1553.0
andhra pradesh,rabi,rice,80,40,40,5.34,288.3,25.46,2370.0,3979.0
andhra pradesh,rabi,sesamum,30,15,30,6.4,288.3,25.46,4325.0,1133.0
andhra pradesh,rabi,sunflower,50,60,30,5.38,288.3,25.46,2.0,2.0
andhra pradesh,whole year,banana,100,75,50,6.34,1037.32,28.081818181818186,5591.0,136806.0
andhra pradesh,whole year,cashewnuts,70,40,60,5.88,1037.32,28.081818181818186,11434.0,2445.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.08,1037.32,28.081818181818186,32.0,293.0
andhra pradesh,whole year,tapioca,50,50,50,5.5,1037.32,28.081818181818186,156.0,1138.0
andhra pradesh,whole year,turmeric,25,60,100,4.92,1037.32,28.081818181818186,35.0,283.0
andhra pradesh,kharif,cotton,120,40,20,5.68,654.34,29.26666666666667,8729.0,24852.0
andhra pradesh,kharif,jowar,80,40,40,5.58,654.34,29.26666666666667,380.0,203.0
andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,2148.0,6345.0
andhra pradesh,kharif,moong,20,40,20,5.5,654.34,29.26666666666667,158.0,59.0
andhra pradesh,kharif,rice,80,40,40,5.46,654.34,29.26666666666667,244235.0,842122.0
andhra pradesh,kharif,onion,120,60,65,6.02,654.34,29.26666666666667,114.0,1934.0
andhra pradesh,kharif,moong,20,40,20,5.32,654.34,29.26666666666667,876.0,326.0
andhra pradesh,kharif,maize,80,40,20,5.46,654.34,29.26666666666667,3796.0,17712.0
andhra pradesh,kharif,jowar,80,40,40,5.34,654.34,29.26666666666667,308.0,165.0
andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,1094.0,585.0
andhra pradesh,kharif,maize,80,40,20,5.5,654.34,29.26666666666667,6766.0,11773.0
andhra pradesh,kharif,moong,20,40,20,5.54,654.34,29.26666666666667,2126.0,791.0
andhra pradesh,kharif,onion,120,60,65,5.9,654.34,29.26666666666667,63.0,1069.0
andhra pradesh,kharif,ragi,50,40,20,5.54,654.34,29.26666666666667,30886.0,28909.0
andhra pradesh,kharif,rice,80,40,40,5.42,654.34,29.26666666666667,95187.0,160771.0
andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,7301.0,1884.0
andhra pradesh,kharif,sunflower,50,60,30,5.5,654.34,29.26666666666667,53.0,44.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,4925.0,4836.0
andhra pradesh,rabi,jowar,80,40,40,5.58,288.3,25.46,69.0,130.0
andhra pradesh,rabi,maize,80,40,20,5.38,288.3,25.46,1452.0,10497.0
andhra pradesh,kharif,sunflower,50,60,30,5.44,654.34,29.26666666666667,2519.0,2254.0
andhra pradesh,rabi,moong,20,40,20,5.48,288.3,25.46,2183.0,712.0
andhra pradesh,rabi,ragi,50,40,20,5.36,288.3,25.46,666.0,1108.0
andhra pradesh,rabi,rice,80,40,40,5.66,288.3,25.46,2621.0,3701.0
andhra pradesh,rabi,sesamum,30,15,30,6.64,288.3,25.46,3090.0,930.0
andhra pradesh,rabi,sunflower,50,60,30,5.62,288.3,25.46,43.0,38.0
andhra pradesh,whole year,banana,100,75,50,6.52,1037.32,28.081818181818186,1508.0,32706.0
andhra pradesh,whole year,cashewnuts,70,40,60,5.82,1037.32,28.081818181818186,32611.0,6204.0
andhra pradesh,whole year,potato,180,60,90,4.96,1037.32,28.081818181818186,181.0,1791.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.04,1037.32,28.081818181818186,149.0,369.0
andhra pradesh,whole year,tapioca,50,50,50,5.62,1037.32,28.081818181818186,522.0,2400.0
andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,1678.0,8133.0
andhra pradesh,kharif,cotton,120,40,20,5.48,654.34,29.26666666666667,22974.0,38650.0
andhra pradesh,rabi,onion,120,60,65,5.88,288.3,25.46,147.0,2575.0
andhra pradesh,rabi,horsegram,20,60,20,6.18,288.3,25.46,437.0,177.0
andhra pradesh,rabi,jowar,80,40,40,5.44,288.3,25.46,66.0,124.0
andhra pradesh,rabi,maize,80,40,20,5.5,288.3,25.46,21512.0,134988.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.0,1037.32,28.081818181818186,53.0,716.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.12,1037.32,28.081818181818186,8266.0,1801.0
andhra pradesh,whole year,banana,100,75,50,6.42,1037.32,28.081818181818186,5985.0,59183.0
andhra pradesh,rabi,sesamum,30,15,30,6.32,288.3,25.46,3589.0,725.0
andhra pradesh,rabi,rice,80,40,40,5.42,288.3,25.46,2163.0,5996.0
andhra pradesh,rabi,ragi,50,40,20,5.46,288.3,25.46,1544.0,2327.0
andhra pradesh,rabi,onion,120,60,65,5.9,288.3,25.46,421.0,7401.0
andhra pradesh,rabi,moong,20,40,20,5.6,288.3,25.46,14573.0,6470.0
andhra pradesh,rabi,maize,80,40,20,5.34,288.3,25.46,1810.0,9745.0
andhra pradesh,rabi,jowar,80,40,40,5.66,288.3,25.46,17.0,15.0
andhra pradesh,rabi,horsegram,20,60,20,6.08,288.3,25.46,25968.0,2934.0
andhra pradesh,whole year,tapioca,50,50,50,5.32,1037.32,28.081818181818186,203.0,1567.0
andhra pradesh,kharif,sesamum,30,15,30,6.52,654.34,29.26666666666667,24814.0,6675.0
andhra pradesh,kharif,ragi,50,40,20,5.68,654.34,29.26666666666667,8461.0,8571.0
andhra pradesh,kharif,onion,120,60,65,5.92,654.34,29.26666666666667,107.0,1493.0
andhra pradesh,kharif,moong,20,40,20,5.32,654.34,29.26666666666667,497.0,221.0
andhra pradesh,kharif,maize,80,40,20,5.62,654.34,29.26666666666667,1475.0,3841.0
andhra pradesh,kharif,jowar,80,40,40,5.62,654.34,29.26666666666667,541.0,201.0
andhra pradesh,kharif,cotton,120,40,20,5.52,654.34,29.26666666666667,9874.0,18644.0
andhra pradesh,whole year,turmeric,25,60,100,4.88,1037.32,28.081818181818186,1499.0,3097.0
andhra pradesh,whole year,tapioca,50,50,50,5.58,1037.32,28.081818181818186,554.0,3005.0
andhra pradesh,whole year,sweetpotato,90,20,120,4.96,1037.32,28.081818181818186,445.0,1977.0
andhra pradesh,whole year,potato,180,60,90,5.06,1037.32,28.081818181818186,136.0,1163.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.06,1037.32,28.081818181818186,29540.0,7313.0
andhra pradesh,kharif,rice,80,40,40,5.66,654.34,29.26666666666667,129907.0,214347.0
andhra pradesh,rabi,sesamum,30,15,30,6.56,288.3,25.46,3849.0,1016.0
andhra pradesh,whole year,turmeric,25,60,100,5.18,1037.32,28.081818181818186,33.0,148.0
andhra pradesh,kharif,horsegram,20,60,20,6.16,654.34,29.26666666666667,8.0,4.0
andhra pradesh,rabi,moong,20,40,20,5.56,288.3,25.46,5992.0,3667.0
andhra pradesh,rabi,rice,80,40,40,5.36,288.3,25.46,175761.0,807446.0
andhra pradesh,rabi,sesamum,30,15,30,6.5,288.3,25.46,772.0,182.0
andhra pradesh,rabi,sunflower,50,60,30,5.48,288.3,25.46,2517.0,2253.0
andhra pradesh,whole year,banana,100,75,50,6.62,1037.32,28.081818181818186,6051.0,156479.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.04,1037.32,28.081818181818186,40257.0,8934.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.0,1037.32,28.081818181818186,20.0,183.0
andhra pradesh,whole year,turmeric,25,60,100,4.82,1037.32,28.081818181818186,274.0,2215.0
andhra pradesh,whole year,turmeric,25,60,100,4.94,1037.32,28.081818181818186,615.0,2761.0
andhra pradesh,whole year,tapioca,50,50,50,5.64,1037.32,28.081818181818186,32.0,245.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.1,1037.32,28.081818181818186,42702.0,8824.0
andhra pradesh,kharif,cotton,120,40,20,5.42,654.34,29.26666666666667,2028.0,3829.0
andhra pradesh,whole year,banana,100,75,50,6.68,1037.32,28.081818181818186,8081.0,116102.0
andhra pradesh,rabi,rice,80,40,40,5.64,288.3,25.46,198764.0,858462.0
andhra pradesh,rabi,moong,20,40,20,5.44,288.3,25.46,3345.0,1121.0
andhra pradesh,rabi,maize,80,40,20,5.62,288.3,25.46,16357.0,88066.0
andhra pradesh,rabi,jowar,80,40,40,5.64,288.3,25.46,21.0,18.0
andhra pradesh,rabi,horsegram,20,60,20,6.1,288.3,25.46,245.0,52.0
andhra pradesh,kharif,sunflower,50,60,30,5.52,654.34,29.26666666666667,343.0,488.0
andhra pradesh,kharif,sesamum,30,15,30,6.6,654.34,29.26666666666667,18.0,4.0
andhra pradesh,kharif,rice,80,40,40,5.32,654.34,29.26666666666667,272901.0,794415.0
andhra pradesh,kharif,moong,20,40,20,5.42,654.34,29.26666666666667,101.0,45.0
andhra pradesh,kharif,maize,80,40,20,5.54,654.34,29.26666666666667,2332.0,6073.0
andhra pradesh,kharif,jowar,80,40,40,5.68,654.34,29.26666666666667,327.0,121.0
andhra pradesh,rabi,sesamum,30,15,30,6.56,288.3,25.46,612.0,168.0
andhra pradesh,kharif,horsegram,20,60,20,5.84,654.34,29.26666666666667,84.0,37.0
andhra pradesh,whole year,turmeric,25,60,100,5.16,1037.32,28.081818181818186,2713.0,12184.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.0,1037.32,28.081818181818186,35.0,474.0
andhra pradesh,kharif,jowar,80,40,40,5.34,654.34,29.26666666666667,3759.0,3879.0
andhra pradesh,kharif,maize,80,40,20,5.48,654.34,29.26666666666667,5958.0,21538.0
andhra pradesh,kharif,moong,20,40,20,5.44,654.34,29.26666666666667,1078.0,747.0
andhra pradesh,kharif,onion,120,60,65,5.88,654.34,29.26666666666667,985.0,17025.0
andhra pradesh,kharif,ragi,50,40,20,5.64,654.34,29.26666666666667,2303.0,4394.0
andhra pradesh,kharif,rice,80,40,40,5.38,654.34,29.26666666666667,25008.0,69972.0
andhra pradesh,kharif,soyabean,20,60,20,5.54,654.34,29.26666666666667,421.0,232.0
andhra pradesh,rabi,horsegram,20,60,20,5.84,288.3,25.46,205.0,77.0
andhra pradesh,rabi,jowar,80,40,40,5.36,288.3,25.46,12931.0,9970.0
andhra pradesh,rabi,maize,80,40,20,5.68,288.3,25.46,1435.0,10721.0
andhra pradesh,rabi,moong,20,40,20,5.52,288.3,25.46,16.0,5.0
andhra pradesh,rabi,onion,120,60,65,6.06,288.3,25.46,381.0,9063.0
andhra pradesh,rabi,ragi,50,40,20,5.38,288.3,25.46,472.0,752.0
andhra pradesh,rabi,rice,80,40,40,5.64,288.3,25.46,23142.0,55587.0
andhra pradesh,rabi,wheat,60,30,30,6.6,288.3,25.46,297.0,175.0
andhra pradesh,whole year,arecanut,100,40,140,5.9,1037.32,28.081818181818186,268.0,214.0
andhra pradesh,whole year,banana,100,75,50,6.64,1037.32,28.081818181818186,303.0,16231.0
andhra pradesh,whole year,coriander,10,20,20,6.68,1037.32,28.081818181818186,2962.0,900.0
andhra pradesh,whole year,sunflower,50,60,30,5.38,1037.32,28.081818181818186,48677.0,8401.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.1,1037.32,28.081818181818186,23.0,121.0
andhra pradesh,whole year,turmeric,25,60,100,4.98,1037.32,28.081818181818186,2.0,15.0
andhra pradesh,kharif,cotton,120,40,20,5.44,654.34,29.26666666666667,4.0,4.0
andhra pradesh,kharif,horsegram,20,60,20,6.16,654.34,29.26666666666667,3713.0,1504.0
andhra pradesh,kharif,horsegram,20,60,20,6.04,654.34,29.26666666666667,410.0,107.0
andhra pradesh,kharif,cotton,120,40,20,5.4,654.34,29.26666666666667,3295.0,3450.0
andhra pradesh,kharif,cotton,120,40,20,5.54,654.34,29.26666666666667,12025.0,16128.0
andhra pradesh,kharif,horsegram,20,60,20,6.08,654.34,29.26666666666667,601.0,215.0
andhra pradesh,kharif,jowar,80,40,40,5.34,654.34,29.26666666666667,3556.0,2703.0
andhra pradesh,kharif,horsegram,20,60,20,6.16,654.34,29.26666666666667,3774.0,2004.0
andhra pradesh,kharif,cotton,120,40,20,5.6,654.34,29.26666666666667,19.0,25.0
andhra pradesh,whole year,turmeric,25,60,100,5.08,1037.32,28.081818181818186,39.0,272.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.16,1037.32,28.081818181818186,28.0,379.0
andhra pradesh,whole year,potato,180,60,90,4.9,1037.32,28.081818181818186,4.0,34.0
andhra pradesh,whole year,coriander,10,20,20,6.54,1037.32,28.081818181818186,8953.0,2266.0
andhra pradesh,whole year,banana,100,75,50,6.66,1037.32,28.081818181818186,769.0,11693.0
andhra pradesh,whole year,arecanut,100,40,140,6.08,1037.32,28.081818181818186,252.0,696.0
andhra pradesh,rabi,wheat,60,30,30,6.7,288.3,25.46,520.0,297.0
andhra pradesh,rabi,rice,80,40,40,5.32,288.3,25.46,22099.0,57236.0
andhra pradesh,kharif,jowar,80,40,40,5.56,654.34,29.26666666666667,1825.0,1221.0
andhra pradesh,rabi,ragi,50,40,20,5.36,288.3,25.46,909.0,1312.0
andhra pradesh,rabi,maize,80,40,20,5.38,288.3,25.46,399.0,2148.0
andhra pradesh,rabi,jowar,80,40,40,5.5,288.3,25.46,15242.0,16980.0
andhra pradesh,rabi,horsegram,20,60,20,5.84,288.3,25.46,377.0,80.0
andhra pradesh,kharif,sunflower,50,60,30,5.48,654.34,29.26666666666667,30606.0,24590.0
andhra pradesh,kharif,sesamum,30,15,30,6.38,654.34,29.26666666666667,5.0,1.0
andhra pradesh,kharif,rice,80,40,40,5.56,654.34,29.26666666666667,39905.0,117680.0
andhra pradesh,kharif,ragi,50,40,20,5.42,654.34,29.26666666666667,6613.0,16923.0
andhra pradesh,kharif,onion,120,60,65,6.0,654.34,29.26666666666667,1103.0,15470.0
andhra pradesh,kharif,moong,20,40,20,5.6,654.34,29.26666666666667,1744.0,774.0
andhra pradesh,kharif,maize,80,40,20,5.66,654.34,29.26666666666667,3475.0,9049.0
andhra pradesh,kharif,jowar,80,40,40,5.68,654.34,29.26666666666667,5071.0,14351.0
andhra pradesh,rabi,onion,120,60,65,5.92,288.3,25.46,482.0,11514.0
andhra pradesh,kharif,maize,80,40,20,5.68,654.34,29.26666666666667,417.0,2150.0
andhra pradesh,kharif,moong,20,40,20,5.68,654.34,29.26666666666667,511.0,354.0
andhra pradesh,kharif,onion,120,60,65,6.14,654.34,29.26666666666667,254.0,4762.0
andhra pradesh,rabi,horsegram,20,60,20,5.82,288.3,25.46,827.0,298.0
andhra pradesh,rabi,jowar,80,40,40,5.54,288.3,25.46,63.0,184.0
andhra pradesh,rabi,maize,80,40,20,5.4,288.3,25.46,7838.0,59349.0
andhra pradesh,rabi,moong,20,40,20,5.6,288.3,25.46,64154.0,14627.0
andhra pradesh,rabi,onion,120,60,65,5.84,288.3,25.46,74.0,1465.0
andhra pradesh,rabi,ragi,50,40,20,5.6,288.3,25.46,56.0,106.0
andhra pradesh,rabi,rice,80,40,40,5.56,288.3,25.46,170012.0,800927.0
andhra pradesh,rabi,sesamum,30,15,30,6.56,288.3,25.46,1086.0,249.0
andhra pradesh,whole year,arecanut,100,40,140,6.0,1037.32,28.081818181818186,6.0,5.0
andhra pradesh,whole year,banana,100,75,50,6.46,1037.32,28.081818181818186,15432.0,215971.0
andhra pradesh,whole year,cashewnuts,70,40,60,5.92,1037.32,28.081818181818186,33257.0,5280.0
andhra pradesh,kharif,soyabean,20,60,20,5.48,654.34,29.26666666666667,156.0,86.0
andhra pradesh,whole year,coriander,10,20,20,6.42,1037.32,28.081818181818186,15.0,11.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.04,1037.32,28.081818181818186,53.0,514.0
andhra pradesh,whole year,tapioca,50,50,50,5.48,1037.32,28.081818181818186,14660.0,122382.0
andhra pradesh,whole year,turmeric,25,60,100,5.02,1037.32,28.081818181818186,410.0,2571.0
andhra pradesh,kharif,cotton,120,40,20,5.34,654.34,29.26666666666667,152978.0,462533.0
andhra pradesh,kharif,jowar,80,40,40,5.6,654.34,29.26666666666667,202.0,112.0
andhra pradesh,kharif,maize,80,40,20,5.5,654.34,29.26666666666667,1617.0,5786.0
andhra pradesh,kharif,moong,20,40,20,5.5,654.34,29.26666666666667,3852.0,1938.0
andhra pradesh,kharif,onion,120,60,65,6.12,654.34,29.26666666666667,1327.0,24880.0
andhra pradesh,kharif,rice,80,40,40,5.36,654.34,29.26666666666667,288879.0,892636.0
andhra pradesh,kharif,sesamum,30,15,30,6.52,654.34,29.26666666666667,4263.0,499.0
andhra pradesh,kharif,soyabean,20,60,20,5.46,654.34,29.26666666666667,1533.0,845.0
andhra pradesh,whole year,sunflower,50,60,30,5.54,1037.32,28.081818181818186,573.0,622.0
andhra pradesh,kharif,maize,80,40,20,5.52,654.34,29.26666666666667,357.0,930.0
andhra pradesh,kharif,sesamum,30,15,30,6.54,654.34,29.26666666666667,1275.0,214.0
andhra pradesh,kharif,ragi,50,40,20,5.56,654.34,29.26666666666667,379.0,344.0
andhra pradesh,kharif,ragi,50,40,20,5.6,654.34,29.26666666666667,9199.0,11269.0
andhra pradesh,kharif,rice,80,40,40,5.4,654.34,29.26666666666667,16240.0,37173.0
andhra pradesh,kharif,sesamum,30,15,30,6.52,654.34,29.26666666666667,185.0,31.0
andhra pradesh,rabi,onion,120,60,65,6.14,288.3,25.46,3014.0,84151.0
andhra pradesh,rabi,jowar,80,40,40,5.58,288.3,25.46,33.0,57.0
andhra pradesh,rabi,maize,80,40,20,5.48,288.3,25.46,356.0,2660.0
andhra pradesh,rabi,moong,20,40,20,5.36,288.3,25.46,70.0,21.0
andhra pradesh,rabi,onion,120,60,65,6.14,288.3,25.46,253.0,6018.0
andhra pradesh,rabi,ragi,50,40,20,5.68,288.3,25.46,1097.0,1748.0
andhra pradesh,rabi,rice,80,40,40,5.56,288.3,25.46,66351.0,193612.0
andhra pradesh,rabi,sesamum,30,15,30,6.68,288.3,25.46,365.0,246.0
andhra pradesh,kharif,rice,80,40,40,5.58,654.34,29.26666666666667,217411.0,348727.0
andhra pradesh,whole year,banana,100,75,50,6.52,1037.32,28.081818181818186,468.0,25070.0
andhra pradesh,whole year,coriander,10,20,20,6.58,1037.32,28.081818181818186,110.0,49.0
andhra pradesh,whole year,potato,180,60,90,5.14,1037.32,28.081818181818186,1312.0,12841.0
andhra pradesh,whole year,sunflower,50,60,30,5.4,1037.32,28.081818181818186,2445.0,1436.0
andhra pradesh,whole year,sweetpotato,90,20,120,5.14,1037.32,28.081818181818186,249.0,1102.0
andhra pradesh,whole year,turmeric,25,60,100,5.18,1037.32,28.081818181818186,52.0,394.0
andhra pradesh,kharif,cotton,120,40,20,5.46,654.34,29.26666666666667,13939.0,10167.0
andhra pradesh,kharif,horsegram,20,60,20,5.82,654.34,29.26666666666667,87.0,34.0
andhra pradesh,kharif,jowar,80,40,40,5.54,654.34,29.26666666666667,558.0,310.0
andhra pradesh,kharif,maize,80,40,20,5.52,654.34,29.26666666666667,1763.0,6308.0
andhra pradesh,kharif,moong,20,40,20,5.46,654.34,29.26666666666667,199.0,138.0
andhra pradesh,kharif,onion,120,60,65,6.12,654.34,29.26666666666667,296.0,5550.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.04,1037.32,28.081818181818186,119.0,32.0
andhra pradesh,whole year,tapioca,50,50,50,5.42,1037.32,28.081818181818186,4.0,31.0
andhra pradesh,kharif,moong,20,40,20,5.56,654.34,29.26666666666667,138.0,61.0
andhra pradesh,kharif,ragi,50,40,20,5.42,654.34,29.26666666666667,11350.0,12133.0
andhra pradesh,rabi,moong,20,40,20,5.54,288.3,25.46,69.0,23.0
andhra pradesh,rabi,maize,80,40,20,5.62,288.3,25.46,51.0,275.0
andhra pradesh,rabi,jowar,80,40,40,5.42,288.3,25.46,3095.0,3729.0
andhra pradesh,rabi,horsegram,20,60,20,6.14,288.3,25.46,363.0,77.0
andhra pradesh,kharif,sunflower,50,60,30,5.32,654.34,29.26666666666667,26671.0,31039.0
andhra pradesh,kharif,sesamum,30,15,30,6.46,654.34,29.26666666666667,390.0,90.0
andhra pradesh,kharif,rice,80,40,40,5.5,654.34,29.26666666666667,60412.0,170120.0
andhra pradesh,kharif,ragi,50,40,20,5.62,654.34,29.26666666666667,93.0,150.0
andhra pradesh,kharif,onion,120,60,65,6.16,654.34,29.26666666666667,2502.0,27610.0
andhra pradesh,kharif,moong,20,40,20,5.34,654.34,29.26666666666667,741.0,329.0
andhra pradesh,kharif,maize,80,40,20,5.34,654.34,29.26666666666667,104.0,271.0
andhra pradesh,kharif,jowar,80,40,40,5.54,654.34,29.26666666666667,7798.0,13132.0
andhra pradesh,kharif,horsegram,20,60,20,5.84,654.34,29.26666666666667,394.0,200.0
andhra pradesh,kharif,cotton,120,40,20,5.36,654.34,29.26666666666667,30687.0,41157.0
andhra pradesh,whole year,turmeric,25,60,100,4.82,1037.32,28.081818181818186,4902.0,25647.0
andhra pradesh,whole year,sweetpotato,90,20,120,4.92,1037.32,28.081818181818186,90.0,2543.0
andhra pradesh,whole year,coriander,10,20,20,6.52,1037.32,28.081818181818186,35.0,26.0
andhra pradesh,whole year,cashewnuts,70,40,60,6.12,1037.32,28.081818181818186,97.0,21.0
andhra pradesh,whole year,banana,100,75,50,6.68,1037.32,28.081818181818186,7612.0,141059.0
andhra pradesh,rabi,sesamum,30,15,30,6.58,288.3,25.46,290.0,61.0
andhra pradesh,rabi,rice,80,40,40,5.44,288.3,25.46,12692.0,49600.0
andhra pradesh,rabi,rapeseed,50,40,20,5.0,288.3,25.46,1331.0,98.0
andhra pradesh,rabi,ragi,50,40,20,5.44,288.3,25.46,23.0,42.0
andhra pradesh,rabi,onion,120,60,65,6.1,288.3,25.46,483.0,13965.0
andhra pradesh,rabi,rice,80,40,40,5.5,288.3,25.46,7426.0,6134.0
andhra pradesh,rabi,sesamum,30,15,30,6.64,288.3,25.46,3795.0,793.0
andhra pradesh,rabi,wheat,60,30,30,6.11,288.3,25.46,117.0,67.0
